No.;Layer;Output Size;Latency [ms];Energy [mJ];Sensor Latency;Sensor Energy;Link Latency;Link Energy;Edge Latency;Edge Energy
1;Identity;(1, 3, 224, 224);209.68971000000022;141.36965743519414;0;0;2.450286;1.4701716;207.2394240000002;139.89948583519416
2;Conv2d: 2-1;[1, 64, 112, 112];226.32839800000022;148.54187536880823;6.02112;0.8016771336140801;13.067854;7.8407124;207.2394240000002;139.89948583519416
3;BatchNorm2d: 2-2;[1, 64, 112, 112];225.09908600000023;147.9641804483607;6.02112;0.8016771336140801;13.067854;7.8407124;206.01011200000022;139.32179091474663
4;ReLU: 2-3;[1, 64, 112, 112];225.09908600000023;147.9641804483607;6.02112;0.8016771336140801;13.067854;7.8407124;206.01011200000022;139.32179091474663
5;MaxPool2d: 2-4;[1, 64, 56, 56];215.29827000000023;142.0836908483607;6.02112;0.8016771336140801;3.267038;1.9602228;206.01011200000022;139.32179091474663
6;Bottleneck: 3-1;[1, 256, 56, 56];240.15188600000022;150.08583388796134;21.07392;2.9233305732147197;13.067854;7.8407124;206.01011200000022;139.32179091474663
7;Bottleneck: 3-2;[1, 256, 56, 56];252.39483000000024;150.89200914311138;35.1232;4.94011066902016;13.067854;7.8407124;204.20377600000023;138.11118607409122
8;Bottleneck: 3-3;[1, 256, 56, 56];264.73812600000025;151.7466848805939;49.17248;6.9568907648256;13.067854;7.8407124;202.49779200000023;136.9490817157683
9;Bottleneck: 3-4;[1, 512, 28, 28];282.58985400000023;150.58412157632023;75.264;10.870061489991679;6.534046;3.9204276;200.79180800000023;135.79363248632856
10;Bottleneck: 3-5;[1, 512, 28, 28];293.72892600000023;150.61524148926225;89.31327999999999;13.184018424330239;6.534046;3.9204276;197.88160000000022;133.51079546493202
11;Bottleneck: 3-6;[1, 512, 28, 28];306.07222200000024;151.75155669935245;103.36256;15.497975358668798;6.534046;3.9204276;196.17561600000022;132.33315374068366
12;Bottleneck: 3-7;[1, 512, 28, 28];318.41551800000025;152.88787190944265;117.41184000000001;17.81193229300736;6.534046;3.9204276;194.46963200000022;131.1555120164353
13;Bottleneck: 3-8;[1, 1024, 28, 28];403.52494200000024;167.97061194636166;197.69344;30.152029254174717;13.067854;7.8407124;192.76364800000022;129.97787029218694
14;Bottleneck: 3-9;[1, 1024, 28, 28];450.4896780000002;170.14639103877116;253.89056000000002;39.11981761016832;13.067854;7.8407124;183.5312640000002;123.18586102860283
15;Bottleneck: 3-10;[1, 1024, 28, 28];499.8628620000002;174.22278197417444;310.08768;48.087605966161924;13.067854;7.8407124;176.70732800000016;118.2944636080125
16;Bottleneck: 3-11;[1, 1024, 28, 28];549.2360460000002;178.2991729095777;366.2848;57.05539432215553;13.067854;7.8407124;169.88339200000013;113.40306618742218
17;Bottleneck: 3-12;[1, 1024, 28, 28];598.6092300000001;182.375563844981;422.48192000000006;66.02318267814914;13.067854;7.8407124;163.0594560000001;108.51166876683186
18;Bottleneck: 3-13;[1, 1024, 28, 28];647.9824140000002;186.45195478038426;478.6790400000001;74.99097103414273;13.067854;7.8407124;156.23552000000007;103.62027134624154
19;Bottleneck: 3-14;[1, 2048, 28, 28];975.3524940000002;238.90858294218114;799.8054400000001;124.49842701652992;26.13547;15.681282000000001;149.41158400000003;98.72887392565121
20;Bottleneck: 3-15;[1, 2048, 28, 28];1163.2114380000003;248.01062602030925;1024.5939200000003;160.93104177378302;26.13547;15.681282000000001;112.482048;71.39830224652623
21;Bottleneck: 3-16;[1, 2048, 28, 28];1360.7041740000004;265.217235401633;1249.3824000000004;197.36365653103613;26.13547;15.681282000000001;85.186304;52.172296870596874
22;Conv2d: 2-9;[1, 512, 28, 28];1699.1586860000004;305.24583637542526;1634.7340800000004;268.3791172807577;6.534046;3.9204276;57.89056;32.94629149466753
23;BatchNorm2d: 2-10;[1, 512, 28, 28];1641.3559340000004;272.39894684747713;1634.7340800000004;268.3791172807577;6.534046;3.9204276;0.087808;0.09940196671941506
24;ReLU: 2-11;[1, 512, 28, 28];1641.3559340000004;272.39894684747713;1634.7340800000004;268.3791172807577;6.534046;3.9204276;0.087808;0.09940196671941506
25;Conv2d: 2-13;[1, 21, 28, 28];1635.5916780000005;268.79704038566166;1635.2358400000005;268.5368204189422;0.26803;0.160818;0.087808;0.09940196671941506
