No.;Layer;Output Size;Latency [ms];Energy [mJ];Sensor Latency;Sensor Energy;Link Latency;Link Energy;Edge Latency;Edge Energy
1;Identity;(1, 3, 227, 227);5.612433133978383;3.703410938204118;0.009217133978381753;0.0;2.516478;1.5098868000000003;3.086738000000001;2.1935241382041175
2;MaxPool2d: 2-6;[1, 128, 28, 28];18.91806247201054;2.531822160811153;15.004656472010538;0.0;1.633534;0.9801204;2.279872;1.551701760811153
3;MaxPool2d: 2-9;[1, 256, 14, 14];24.944893326003914;1.6532488095286653;22.425263326003915;0.0;0.816782;0.49006920000000004;1.702848;1.1631796095286653
4;Fire: 2-10;[1, 384, 14, 14];22.864935700016925;1.898336809528665;19.936825700016925;0.0;1.2252619999999999;0.7351571999999998;1.702848;1.1631796095286653
5;Fire: 2-11;[1, 384, 14, 14];26.01823289098975;1.7900372547911885;23.25005889098975;0.0;1.2252619999999999;0.7351571999999998;1.542912;1.0548800547911887
6;Fire: 2-12;[1, 512, 14, 14];31.90101143897888;1.9185505396725522;28.89390943897888;0.0;1.633534;0.9801204;1.3735680000000001;0.9384301396725523
7;Fire: 2-13;[1, 512, 14, 14];34.48571537600542;1.7285749980607719;31.767125376005424;0.0;1.633534;0.9801204;1.085056;0.7484545980607719
8;AdaptiveAvgPool2d: 2-17;[1, 1000, 1, 1];33.15412336099544;0.0098676;33.13767736099544;0.0;0.016446000000000002;0.0098676;0.0;0.0
